35000,35000,35000,35000,35000,35000,35000,35000,35000,,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000
35000,35000,35000,35000,35000,35000,35000,35000,35000,,,35000,,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000
35000,35000,35000,35000,35000,35000,35000,35000,,,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000
35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,35000,35000,35000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,35000,35000,35000,35000,35000,35000,
35000,,35000,35000,35000,35000,35000,,35000,35000,35000,35000,35000,35000,35000,35000,35000,,35000,,,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,,
,,35000,35000,35000,35000,35000,,35000,35000,35000,35000,35000,35000,35000,35000,35000,,35000,,,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,35000,,,,,,
,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,,35000,35000,35000,35000,35000,35000,,,,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,35000,35000,,,,,
,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,,35000,35000,35000,35000,35000,35000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,,,35000,35000,35000,35000,,,,
,,35000,35000,35000,35000,35000,35000,35000,35000,35000,,35000,,35000,35000,35000,35000,,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,,35000,35000,,35000,,,35000,35000,35000,35000,,,
,,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,35000,35000,35000,,45000,45000,45000,,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,35000,,,35000,35000,35000,35000,35000,35000,
,,,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,,35000,35000,35000,35000,,,,35000,35000,35000,35000,35000,35000
,,,,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,
,,,,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,35000,35000,,35000,35000,35000,35000,35000,35000,35000,35000,35000,,,
,,,,,,,35000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,58000,58000,58000,58000,58000,58000,58000,55000,55000,55000,55000,55000,45000,45000,45000,45000,55000,55000,55000,45000,45000,45000,45000,,35000,,35000,35000,35000,35000,35000,35000,35000,,,,,
,,,,,,,,45000,45000,45000,45000,45000,45000,45000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,55000,55000,55000,70000,70000,70000,45000,45000,45000,45000,55000,55000,55000,45000,45000,45000,45000,45000,35000,35000,35000,35000,35000,35000,,,,,,,,
,,,,,,,,45000,45000,45000,45000,45000,45000,45000,58000,70000,70000,58000,85000,85000,58000,58000,70000,70000,85000,85000,85000,70000,70000,70000,55000,55000,85000,45000,55000,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,35000,,,,,,,,,,
,,,,,,,,,,58000,58000,70000,70000,55000,55000,70000,70000,70000,85000,85000,58000,58000,70000,70000,85000,85000,70000,70000,70000,55000,55000,55000,55000,55000,55000,45000,45000,45000,,,45000,45000,,,35000,,,,,,,,,,,
,,,,,,,,,58000,58000,58000,70000,70000,55000,55000,55000,70000,70000,70000,58000,58000,58000,55000,55000,55000,55000,70000,70000,70000,55000,55000,55000,55000,55000,55000,45000,45000,45000,,,,,,,,,,,,,,,,,,
,,,,,,,,,58000,58000,58000,70000,70000,55000,55000,85000,85000,58000,58000,58000,58000,58000,55000,55000,55000,55000,70000,70000,70000,70000,55000,55000,55000,55000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,58000,58000,58000,58000,55000,55000,85000,85000,85000,58000,58000,58000,58000,58000,,,,45000,70000,70000,70000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,58000,58000,58000,58000,58000,58000,55000,55000,55000,55000,,,,,,,,45000,45000,45000,45000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,58000,58000,58000,58000,58000,58000,70000,70000,58000,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,58000,58000,58000,58000,58000,70000,70000,70000,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,58000,58000,58000,58000,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,58000,58000,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
